pos,title,artist,last_pos,peak_pos,streak,spotify_id
58,Lemon,N*E*R*D & Rihanna,60,58,6,2LKlHBPHxLG5ArAXfF148n
59,Lights Down Low,MAX Featuring gnash,66,59,10,5A6BJLZArq1MPjsnmcuk5f
60,I'll Name The Dogs,Blake Shelton,63,58,14,2n5ZD87XQ2yvIxGjoYbUmZ
61,Never Be The Same,Camila Cabello,-1,61,1,6VpQdig9pdpTSIFItgkJV5
62,Candy Paint,Post Malone,59,59,8,42CeaId2XNlxugDvyqHfDf
63,Codeine Dreaming,Kodak Black Featuring Lil Wayne,58,52,3,4DTpngLjoHj5gFxEZFeD3J
64,Good Old Days,Macklemore Featuring Kesha,64,64,8,2Za1AlJNvksouPPWbXpR2X
65,Light It Up,Luke Bryan,57,57,16,5w3NgfV8v1nNZFLUBlGHIL
66,Yours,Russell Dickerson,67,66,9,6RSNKGdv3nDTHqgw4bdzyF
67,Go Legend,Big Sean & Metro Boomin Featuring Travis Scott,-1,67,1,3wAI7MIQtTgwcRmwchPZBc
68,When It Rains It Pours,Luke Combs,65,33,20,1mMLMZYXkMueg65jRRWG1l
69,Round Here Buzz,Eric Church,70,68,12,52ioLaTnO2J7BWY8UN2n9D
70,Look What You Made Me Do,Taylor Swift,72,1,17,1P17dC1amhFzptugyAO7Il
71,Unforgettable,Thomas Rhett,69,47,20,30MM5jWpUmOxtTNd9Ey5LZ
72,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,-1,72,1,3YeJXuRSNS5FYwOsDu44kD
73,Betrayed,Lil Xan,68,67,5,6NWl2m8asvH83xjuXVNsuG
74,Losing Sleep,Chris Young,77,63,12,6waqLPcT6ruMhmd36OhmFO
75,Echame La Culpa,Luis Fonsi & Demi Lovato,75,47,4,2hl6q70unbviGo3g1R7uFx
76,Pick It Up,Famous Dex Featuring A$AP Rocky,73,73,5,3ncgNpxLoBQ65ABk4djDyd
77,My Dawg,Lil Baby,-1,77,1,49K3jbwZmZKaDGTfjpIVg0
78,I Could Use A Love Song,Maren Morris,80,75,17,09iyGiljLWRYXdRazFkdtJ
79,MIC Drop,BTS Featuring Desiigner,71,28,3,7Ed6BkggCS2KaKY5YlINaF
80,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,-1,80,2,7DuvVy7JfFgXwWlVzyyPys
81,Tell Me You Love Me,Demi Lovato,53,53,3,2dIPe4XdBLUsTZGqPIuKXb
82,Danger,Migos & Marshmello,-1,82,1,0nhVrTiCGiGRCoZOJiWzm1
83,You Broke Up With Me,Walker Hayes,84,83,8,6UsoV6X96Rox9mfxoz7SFy
84,Wanted You,NAV Featuring Lil Uzi Vert,76,64,5,790MhTXPFrYkrqCKvpg4t1
85,Dusk Till Dawn,Zayn Featuring Sia,78,44,14,1j4kHkkpqZRBwE0A4CN4Yv
86,Untouchable,Eminem,-1,86,1,6IvespQWGW4USXwexlVKDm
87,Mayores,Becky G Featuring Bad Bunny,83,74,8,7JNh1cfm0eXjqFVOzKLyau
88,F**k Love,XXXTentacion Featuring Trippie Redd,82,41,16,
89,Written In The Sand,Old Dominion,88,88,4,2A69wys3S9uiPSmn6UZWJn
90,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",81,35,7,5u6vkDnOyaf8LsteDAj2ub
91,Too Much To Ask,Niall Horan,89,66,8,39jXnbACjiaiTwwhsr5sY5
92,Marry Me,Thomas Rhett,97,92,2,0OWZFobGSIW9GrSlQ9C5pc
93,No Smoke,YoungBoy Never Broke Again,-1,93,2,57IRaiAB4hBZu3gnNVZC0v
94,When We,Tank,86,86,4,2HWelwHQS4EdRqIycZOc3O
95,Five More Minutes,Scotty McCreery,98,95,2,66IULVOTImQG2u0cJ3Ls04
96,Juice,Yo Gotti,93,93,2,1psC5iHzQxaTMZ5dWGfM6I
97,All On Me,Devin Dawson,91,91,4,2Nc8Imt04W3ZmcBF8dPQKc
98,Jocelyn Flores,XXXTentacion,87,31,16,7m9OqQk4RVRkw9JJdeAw96
99,Legends,Kelsea Ballerini,-1,98,2,1J0Zt2Sa9J9BRarqXnP5Uz
100,Faking It,Calvin Harris Featuring Kehlani & Lil Yachty,96,94,4,0pJPdSVti6cTM1Q6xYGmcf
