pos,title,artist,last_pos,peak_pos,streak,spotify_id
73,Good Life,G-Eazy & Kehlani,59,59,4,1Eck97uRMlprKOOJN9oO1E
74,Human,Rag'n'Bone Man,84,74,3,58zsLZPvfflaiIbNWoA22O
75,How Not To,Dan + Shay,82,75,6,4n0xztUAbHPUV8G3NQvF30
76,Scared To Be Lonely,Martin Garrix & Dua Lipa,81,76,10,3ebXMykcMXOcLeJ9xZ17XH
77,Privacy,Chris Brown,87,77,2,2Vf2Pflg5rTWSvSCK4qq4A
78,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,60,60,6,46xDHGYxW0Z2o20sOsWLAx
79,Every Time I Hear That Song,Blake Shelton,-1,79,1,0c4ICGb0jvszKj3KPR59JU
80,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,100,80,2,59J5nzL1KniFHnU120dQzt
81,Prblms,6LACK,78,72,7,4AtZRwSR8BOTTQg5ihSggt
82,Any Ol' Barstool,Jason Aldean,72,52,16,4T5Z4mbTe7kuGqgLpaRtTh
83,My Girl,Dylan Scott,85,83,3,3izNaTiYdotdPL0Bs76JqO
84,Cake,Flo Rida & 99 Percent,77,73,5,6t2ubAB4iSYOuIpRAOGd4t
85,Shining,DJ Khaled Featuring Beyonce & JAY Z,63,57,13,7Fa5UNizycSms5jP3SQD3F
86,Good Drank,2 Chainz x Gucci Mane x Quavo,88,82,9,39pS70eeDvyCAF3t8NAlVV
87,Chained To The Rhythm,Katy Perry Featuring Skip Marley,74,4,13,5tP2TrJDgXXxAHZwcOknOI
88,Flatliner,Cole Swindell,98,88,3,0WyFpxYlBCgH1gMXd26OOr
89,Either Way,Chris Stapleton,-1,89,1,6Wo5YxkdXgwzKQZbDg2r17
90,You Look Good,Lady Antebellum,94,60,5,1dFLowBW25EaL2OC7eKEa2
91,The Night We Met,Lord Huron,86,84,4,0QZ5yyl6B6utIWkxeBDxQN
92,Thunder,Imagine Dragons,70,70,2,5VnDkUNyX6u5Sk0yZiP8XB
93,El Amante,Nicky Jam,96,93,7,3umS4y3uQDkqekNjVpiRUs
94,Galway Girl,Ed Sheeran,-1,53,5,0afhq8XCExXpqazXczTSve
95,Moves,Big Sean,-1,38,19,0Fv5N0cHBsl4bzCbollCAS
96,Do Re Mi,Blackbear,92,87,3,3Q3myFA7q4Op95DOpHplaY
97,Drinkin' Problem,Midland,-1,97,1,1vBpwxsLVwaR4evBIaFmqD
98,Gyalchester,Drake,-1,29,7,6UjfByV1lDLW0SOVQA4NAi
99,Peek A Boo,Lil Yachty Featuring Migos,-1,78,2,1iTWoKAdilGEmit6xhQZje
100,Down,Marian Hill ,73,21,17,5eCkuGPZNl4mISFNPgr3Dd
