pos,title,artist,last_pos,peak_pos,streak,spotify_id
74,Candy Paint,Post Malone,67,50,13,42CeaId2XNlxugDvyqHfDf
75,Betrayed,Lil Xan,76,67,10,6NWl2m8asvH83xjuXVNsuG
76,Heaven,Kane Brown,70,70,4,1HXy5I3HTWq8OvxCn0z7G7
77,One Foot,WALK THE MOON,84,77,3,3yWsWi2PAo9s6elIhnywIS
78,No Smoke,YoungBoy Never Broke Again,75,73,7,57IRaiAB4hBZu3gnNVZC0v
79,MIC Drop,BTS Featuring Desiigner,74,28,8,7Ed6BkggCS2KaKY5YlINaF
80,My My My!,Troye Sivan,-1,80,1,71T7xF5wLbDRg76jxAwDqA
81,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",86,81,3,1Cicn7ce1xoVlq8gthE2eX
82,I'll Name The Dogs, Blake Shelton,66,56,19,2n5ZD87XQ2yvIxGjoYbUmZ
83,Five More Minutes,Scotty McCreery,77,77,7,66IULVOTImQG2u0cJ3Ls04
84,Tequila,Dan + Shay,-1,84,1,7Il2yWQmsqKgSkLQvHTPUI
85,Legends,Kelsea Ballerini,83,79,7,1J0Zt2Sa9J9BRarqXnP5Uz
86,Ice Tray,Quavo & Lil Yachty,79,74,5,3wdfLVUhmX64lIyWIIEW8s
87,Corazon,Maluma X Nego do Borel,90,87,3,4lESS6vuruP6a79KWRaQou
88,All On Me,Devin Dawson,81,81,8,2Nc8Imt04W3ZmcBF8dPQKc
89,The Greatest Show," Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",88,88,3,4ylWMuGbMXNDgDd8lErEle
90,My Dawg,Lil Baby,87,71,6,49K3jbwZmZKaDGTfjpIVg0
91,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",-1,91,1,51rXHuKN8Loc4sUlKPODgH
92,IDGAF,Dua Lipa,-1,92,1,1ny60YCHhEsxsJXWLhK7b0
93,Mayores,Becky G Featuring Bad Bunny,94,74,13,7JNh1cfm0eXjqFVOzKLyau
94,Broken Halos,Chris Stapleton,91,90,8,06gD2ZtK3Dzc1BYqWExQJJ
95,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",89,75,6,7FfpP3YZ6fOWMdxkIAtud9
96,...Ready For It?,Taylor Swift,80,4,20,2yLa0QULdQr0qAIvVwN6B5
97,Never Enough,Loren Allred,99,88,3,0Gl5s8IhMmQE5YQwM8Qx1J
98,El Bano,Enrique Iglesias Featuring Bad Bunny,-1,98,1,2vvdTrdryjsl8DmPIMDWZU
99,Beautiful Trauma,P!nk,95,95,4,2DlIwu1iDTILEMXA7MUotn
100,Female,Keith Urban,96,69,4,3Ze8nX7ZYOnAgf8A1hDQQ9
