pos,title,artist,last_pos,peak_pos,streak,spotify_id
88,Good Drank,2 Chainz x Gucci Mane x Quavo,89,82,11,39pS70eeDvyCAF3t8NAlVV
89,Human,Rag'n'Bone Man,75,74,5,58zsLZPvfflaiIbNWoA22O
90,Felices Los 4,Maluma,93,90,2,0qYTZCo5Bwh1nsUFGZP3zn
91,Rollin,Calvin Harris Featuring Future & Khalid,62,62,2,3FDrI0FLKzrYQiWxPhqV2W
92,The Dance,Lauren Duski,-1,92,1,1HQtmjBwA4257dxNTvG5Rt
93,Do Re Mi,Blackbear,99,87,5,3Q3myFA7q4Op95DOpHplaY
94,Boy,Lee Brice,-1,94,1,7A8OfzqXBHYGk61FZTHoeo
95,El Amante,Nicky Jam,97,93,9,3umS4y3uQDkqekNjVpiRUs
96,Weak,AJR,-1,94,3,45iMRHmfLZu3yjdZ8P5e3t
97,Either Way,Chris Stapleton,-1,89,2,6Wo5YxkdXgwzKQZbDg2r17
98,My Old Man,Zac Brown Band,87,68,3,6OzujJBXwYPxJ7KeqflLtr
99,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",-1,81,3,7nKBxz47S9SD79N086fuhn
100,Any Ol' Barstool,Jason Aldean,91,52,18,4T5Z4mbTe7kuGqgLpaRtTh
