pos,title,artist,last_pos,peak_pos,streak,spotify_id
34,River,Eminem Featuring Ed Sheeran,34,11,6,1cS0TgbR263ey9jn0MwD2s
35,Young Dumb & Broke,Khalid,32,18,28,5Z3GHaZ6ec9bsiI5BenrbY
36,Marry Me,Thomas Rhett,35,35,8,0OWZFobGSIW9GrSlQ9C5pc
37,Never Be The Same,Camila Cabello,30,30,6,6VpQdig9pdpTSIFItgkJV5
38,Lights Down Low,MAX Featuring gnash,41,38,16,5A6BJLZArq1MPjsnmcuk5f
39,Ric Flair Drip,Offset & Metro Boomin,43,39,13,7sO5G9EABYOXQKNPNiE9NR
40,Lemon,N*E*R*D & Rihanna,40,40,12,2LKlHBPHxLG5ArAXfF148n
41,What Lovers Do,Maroon 5 Featuring SZA,31,9,22,4nYsmWkuTaowTMy4gskmBw
42,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,37,24,22,2eAZfqOm4EnOF9VvN50Tyc
43,Keke,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",64,43,2,0zl3PdjIl320fK0pxBGWNR
44,Mi Gente,J Balvin & Willy William Featuring Beyonce,39,3,30,4ipnJyDU3Lq15qBAYNqlqK
45,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,42,40,18,5Gu0PDLN4YJeW75PpBSg9p
46,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,45,3,39,5tz69p7tJuGPeMGwNTxYuV
47,Bank Account,21 Savage,38,12,29,2fQrGHiQOvpL9UgPvtYy6G
48,Attention,Charlie Puth,44,5,40,4iLqG9SeJSnt0cSPICSjxv
49,Yours,Russell Dickerson,49,49,15,6RSNKGdv3nDTHqgw4bdzyF
50,Unforgettable,French Montana Featuring Swae Lee,48,3,42,3B54sVLJ402zGa6Xm4YGNe
51,Outside Today,YoungBoy Never Broke Again,71,51,2,5Qx9hngUBr30JFrNua7yp4
52,Stir Fry,Migos,60,52,5,4fndbjoz1qJyK6JcLdKfzm
53,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",51,46,20,4YkwUfWSIxdKNLDXw0caFO
54,All The Stars,Kendrick Lamar & SZA,53,43,3,66kQ7wr4d2LwwSjr7HXcyr
55,Good Old Days,Macklemore Featuring Kesha,54,54,14,2Za1AlJNvksouPPWbXpR2X
56,Mine,Bazzi,-1,56,1,6tHWl8ows5JOZq9Yfaqn3M
57,Nowadays,Lil Skies Featuring Landon Cube,55,55,3,689uBlyIufk2LUhAwjny4w
58,Pick It Up,Famous Dex Featuring A$AP Rocky,66,58,11,3ncgNpxLoBQ65ABk4djDyd
59,Greatest Love Story,LANCO,65,45,21,2yQZwi1P8AkkxxFhQ8rMEK
60,Written In The Sand,Old Dominion,59,59,10,2A69wys3S9uiPSmn6UZWJn
61,No Smoke,YoungBoy Never Broke Again,78,61,8,57IRaiAB4hBZu3gnNVZC0v
62,Losing Sleep,Chris Young,61,61,18,6waqLPcT6ruMhmd36OhmFO
63,Like I Loved You,Brett Young,52,46,18,3T6MAweakkNrMYs8jZIWtg
64,Five More Minutes,Scotty McCreery,83,64,8,66IULVOTImQG2u0cJ3Ls04
65,Sick Boy,The Chainsmokers,-1,65,1,7jqDzXJS0K0Re8uphYNit0
66,This Is Me,Keala Settle & The Greatest Showman Ensemble,58,58,4,45aBsnKRWUzhwbcqOJLwfe
67,Heaven,Kane Brown,76,67,5,1HXy5I3HTWq8OvxCn0z7G7
68,Echame La Culpa,Luis Fonsi & Demi Lovato,57,47,10,2hl6q70unbviGo3g1R7uFx
69,Rubbin Off The Paint,YBN Nahmir,62,46,12,0taOCiup4HNG9LmbduVlJj
70,You Broke Up With Me,Walker Hayes,68,67,14,6UsoV6X96Rox9mfxoz7SFy
71,Supplies,Justin Timberlake,-1,71,1,6jT85s2dZ55HBqjXYi2rfI
72,Codeine Dreaming,Kodak Black Featuring Lil Wayne,63,52,9,4DTpngLjoHj5gFxEZFeD3J
73,Betrayed,Lil Xan,75,67,11,6NWl2m8asvH83xjuXVNsuG
74,Red Roses,Lil Skies Featuring Landon Cube,69,69,3,5IKOXYnhzrLxqhlI0btiaa
75,One Foot,WALK THE MOON,77,75,4,3yWsWi2PAo9s6elIhnywIS
76,La Modelo,Ozuna x Cardi B,67,52,5,2m2ZGfJcs3lHWNPzhWH3XH
77,Rewrite The Stars,Zac Efron & Zendaya,70,70,4,65fpYBrI8o2cfrwf2US4gq
78,Candy Paint,Post Malone,74,50,14,42CeaId2XNlxugDvyqHfDf
79,Tell Me You Love Me,Demi Lovato,72,53,9,2dIPe4XdBLUsTZGqPIuKXb
80,Round Here Buzz,Eric Church,56,56,18,52ioLaTnO2J7BWY8UN2n9D
81,All On Me,Devin Dawson,88,81,9,2Nc8Imt04W3ZmcBF8dPQKc
82,No Name,NF,-1,82,1,7hdw5gAGMyyn9z0XgfTv1j
83,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",91,83,2,51rXHuKN8Loc4sUlKPODgH
84,MIC Drop,BTS Featuring Desiigner,79,28,9,7Ed6BkggCS2KaKY5YlINaF
85,Broken Halos,Chris Stapleton,94,85,9,06gD2ZtK3Dzc1BYqWExQJJ
86,Kooda,6ix9ine,73,50,8,5NT0aZqWImC9fTzkW4z48o
87,Legends,Kelsea Ballerini,85,79,8,1J0Zt2Sa9J9BRarqXnP5Uz
88,Wait,Maroon 5,-1,88,2,4lUnFLtn8w3W76FiYDRzmO
89,Best Friend,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",81,81,4,1Cicn7ce1xoVlq8gthE2eX
90,Ice Tray,Quavo & Lil Yachty,86,74,6,3wdfLVUhmX64lIyWIIEW8s
91,Beautiful Trauma,P!nk,99,91,5,2DlIwu1iDTILEMXA7MUotn
92,IDGAF,Dua Lipa,92,92,2,1ny60YCHhEsxsJXWLhK7b0
93,Corazon,Maluma X Nego do Borel,87,87,4,4lESS6vuruP6a79KWRaQou
94,Mayores,Becky G Featuring Bad Bunny,93,74,14,7JNh1cfm0eXjqFVOzKLyau
95,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",89,88,4,4ylWMuGbMXNDgDd8lErEle
96,Never Enough,Loren Allred,97,88,4,0Gl5s8IhMmQE5YQwM8Qx1J
97,My Dawg,Lil Baby,90,71,7,49K3jbwZmZKaDGTfjpIVg0
98,I'll Name The Dogs,Blake Shelton,82,56,20,2n5ZD87XQ2yvIxGjoYbUmZ
99,Rock,Plies,-1,99,1,4GXM7RnKwrWwDuM8KCb1Gp
100,Female,Keith Urban,100,69,5,3Ze8nX7ZYOnAgf8A1hDQQ9
