pos,title,artist,last_pos,peak_pos,streak,spotify_id
88,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",-1,85,3,7FfpP3YZ6fOWMdxkIAtud9
89,Five More Minutes,Scotty McCreery,96,89,4,66IULVOTImQG2u0cJ3Ls04
90,Motorcycle Patches,Huncho Jack,-1,90,1,7g7raxdQpiLZT7aOlib4S1
91,Mayores,Becky G Featuring Bad Bunny,86,74,10,7JNh1cfm0eXjqFVOzKLyau
92,Saint,Huncho Jack,-1,92,1,7foypmc7KZyU716Yv63BPe
93,Walk On Water,Eminem Featuring Beyonce,87,14,5,7CcoUAtUcYhUfBsmtn0ajO
94,Stir Fry,Migos,-1,94,1,4fndbjoz1qJyK6JcLdKfzm
95,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",90,90,3,0OI7AFifLSoGzpb8bdBLLV
96,F**k Love,XXXTentacion Featuring Trippie Redd,91,41,18,
97,Legends,Kelsea Ballerini,100,97,4,1J0Zt2Sa9J9BRarqXnP5Uz
98,Too Much To Ask,Niall Horan,97,66,10,39jXnbACjiaiTwwhsr5sY5
99,Dusk Till Dawn,Zayn Featuring Sia,88,44,16,1j4kHkkpqZRBwE0A4CN4Yv
100,Juice,Yo Gotti,93,93,4,1psC5iHzQxaTMZ5dWGfM6I
