pos,title,artist,last_pos,peak_pos,streak,spotify_id
23,Closer,The Chainsmokers Featuring Halsey,23,1,40,7BKLCZ1jbUBVqRi2FVlTVw
24,Paris,The Chainsmokers,19,6,16,15vzANxN8G9wWfwAJLLMCg
25,T-Shirt,Migos,24,19,16,7KOlJ92bu51cltsD9KU5I7
26,I Feel It Coming,The Weeknd Featuring Daft Punk,21,4,24,3dhjNA0jGA8vHBQ1VdD6vV
27,Swang,Rae Sremmurd,26,26,20,6mapJIPnQ23RTAevUoE0DL
28,Sign Of The Times,Harry Styles,25,4,4,5Ohxk2dO5COHF1krpoPigN
29,Cold,Maroon 5 Featuring Future,28,16,12,50QWA5PR501dIe2KkJkHRR
30,Slide,Calvin Harris Featuring Frank Ocean & Migos,30,30,10,6gpcs5eMhJwax4mIfKDYQk
31,In Case You Didn't Know,Brett Young,34,31,13,10M2Ex445zw585Ducldzkw
32,Goosebumps,Travis Scott,42,32,25,6gBFPUFcJLzWGx4lenP6h2
33,Rolex,Ayo & Teo,39,32,12,0pSBuHjILhNEo55xK1zrRt
34,Hurricane,Luke Combs,41,34,12,6xHI9KjUjYT0FPtGO8Mxa1
35,24K Magic,Bruno Mars,35,4,30,6b8Be6ljOzmkOmFslEb23P
36,Love On The Brain,Rihanna,29,5,29,2aksifNn5ph8igDOkPBA02
37,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,32,2,21,2y5aJvzXhHPA94U5GFAcXe
38,Now Or Never,Halsey,52,38,4,7i2DJ88J7jQ8K7zqFX2fW8
39,Can't Stop The Feeling!,Justin Timberlake,38,1,52,1WkMMavIMc4JZ8cfMmxHkI
40,Bounce Back,Big Sean,31,6,26,0SGkqnVQo9KPytSri1H6cF
41,Both,Gucci Mane Featuring Drake,43,41,20,5tFep7dXGd7vEJ668wTPux
42,Unforgettable,French Montana Featuring Swae Lee,50,42,4,3B54sVLJ402zGa6Xm4YGNe
43,Love.,Kendrick Lamar Featuring Zacari,27,18,3,6PGoSes0D9eUDeeAafB2As
44,Redbone,Childish Gambino,45,44,22,3kxfsdsCpFgN412fpnW85Y
45,Scars To Your Beautiful,Alessia Cara,40,8,36,0prNGof3XqfTvNDxHonvdK
46,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,46,42,7,6kex4EBAj0WHXDKZMEJaaF
47,Castle On The Hill,Ed Sheeran,47,6,17,6PCUP3dWmTjcTtXY02oFdT
48,Look At Me!,XXXTentacion,49,34,13,7floNISpH8VF4z4459Qo18
49,There's Nothing Holdin' Me Back,Shawn Mendes,44,44,2,7JJmb5XwzOO8jgpou264Ml
50,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,55,50,5,1f5cbQtDrykjarZVrShaDI
51,Loyalty.,Kendrick Lamar Featuring Rihanna,33,14,3,6SwRhMLwNqEi6alNPVG00n
52,Element.,Kendrick Lamar,36,16,3,1EaKU4dMbesXXd3BrLCtYG
53,Heavy,Linkin Park Featuring Kiiara,54,52,11,104buTcnP2AsxqB7U1FIZ4
54,Portland,Drake Featuring Quavo & Travis Scott,53,9,7,2bjwRfXMk4uRgOD9IBYl9h
55,The Cure,Lady Gaga,62,39,3,34oB5r0lcN3fYWCs2uA1k5
56,The Fighter,Keith Urban Featuring Carrie Underwood,60,38,13,5OUSPcqhYTOzpbXzoEvKim
57,Black,Dierks Bentley,66,57,13,2lFtnEmkIPm2ClN55e2chV
58,Hometown Girl,Josh Turner,61,56,10,5C6uh95eAL0RBTSGXKQwvk
59,Good Life,G-Eazy & Kehlani,59,59,3,1Eck97uRMlprKOOJN9oO1E
60,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,63,60,5,46xDHGYxW0Z2o20sOsWLAx
61,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,-1,61,1,5tz69p7tJuGPeMGwNTxYuV
62,If I Told You,Darius Rucker,94,62,3,4Az17HfqonKSWNsaLgTBeK
63,Shining,DJ Khaled Featuring Beyonce & JAY Z,57,57,12,7Fa5UNizycSms5jP3SQD3F
64,Attention,Charlie Puth,68,64,2,4iLqG9SeJSnt0cSPICSjxv
65,Yeah Boy,Kelsea Ballerini,73,65,11,2WaOQWSv0D1tZNxyLvnGAI
66,The Weekend,Brantley Gilbert,70,64,18,48tAdjG4ng2JfECa7OQujk
67,First Time,Kygo & Ellie Goulding,-1,67,1,2Gl0FzuLxflY6nPifJp5Dr
68,Losin Control,Russ,77,63,10,4cxMGhkinTocPSVVKWIw0d
69,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,74,68,6,4VFE6ZNqa8jHAmbYICoAFg
70,Thunder,Imagine Dragons,-1,70,1,5VnDkUNyX6u5Sk0yZiP8XB
71,First Day Out,Tee Grizzley,79,71,5,3muBQDekYAg7jm6hDu6R0Z
72,Any Ol' Barstool,Jason Aldean,67,52,15,4T5Z4mbTe7kuGqgLpaRtTh
73,Down,Marian Hill,58,21,16,5eCkuGPZNl4mISFNPgr3Dd
74,Chained To The Rhythm,Katy Perry Featuring Skip Marley,51,4,12,5tP2TrJDgXXxAHZwcOknOI
75,Everyday We Lit,YFN Lucci Featuring PnB Rock,82,75,4,4PzovBqgnSHKd8opsP7IVM
76,Bon Appetit,Katy Perry Featuring Migos,-1,76,1,7bEpta1ypII0jz5zW993VA
77,Cake,Flo Rida & 99 Percent,78,73,4,6t2ubAB4iSYOuIpRAOGd4t
78,Prblms,6LACK,72,72,6,4AtZRwSR8BOTTQg5ihSggt
79,XXX.,Kendrick Lamar Featuring U2,56,33,3,4iYRa2btalAzPZoSYfROqF
80,Party,Chris Brown Featuring Usher & Gucci Mane,76,40,20,05Z7jet4VDNVgNQWcYHnrk
81,Scared To Be Lonely,Martin Garrix & Dua Lipa,83,80,9,3ebXMykcMXOcLeJ9xZ17XH
82,How Not To,Dan + Shay,85,82,5,4n0xztUAbHPUV8G3NQvF30
83,Craving You,Thomas Rhett Featuring Maren Morris,92,53,5,2d48mamATjby7wgPjdrSOQ
84,Human,Rag'n'Bone Man,-1,84,2,58zsLZPvfflaiIbNWoA22O
85,My Girl,Dylan Scott,93,85,2,3izNaTiYdotdPL0Bs76JqO
86,The Night We Met,Lord Huron,84,84,3,0QZ5yyl6B6utIWkxeBDxQN
87,Privacy,Chris Brown,-1,87,1,2Vf2Pflg5rTWSvSCK4qq4A
88,Good Drank,2 Chainz x Gucci Mane x Quavo,99,82,8,39pS70eeDvyCAF3t8NAlVV
89,Yah.,Kendrick Lamar,65,32,3,4BHSjbYylfOH5WAGusDyni
90,Slow Hands,Niall Horan,-1,90,1,27vTihlWXiz9f9lJM3XGVU
91,Magnolia,Playboi Carti,-1,91,1,1e1JKLEDKP7hEQzJfNAgPl
92,Do Re Mi,Blackbear,87,87,2,3Q3myFA7q4Op95DOpHplaY
93,Sweet Creature,Harry Styles,-1,93,1,5kRPPEWFJIMox5qIkQkiz5
94,You Look Good,Lady Antebellum,-1,60,4,1dFLowBW25EaL2OC7eKEa2
95,Selfish,Future Featuring Rihanna,98,37,10,6yHkPtl6UQ7RjtJLBPzbJw
96,El Amante,Nicky Jam,-1,96,6,3umS4y3uQDkqekNjVpiRUs
97,Call On Me,Starley,80,65,18,2L6orAlH8tBhiFTumIfMyF
98,Flatliner,Cole Swindell,-1,98,2,0WyFpxYlBCgH1gMXd26OOr
99,You're Welcome,Dwayne Johnson,-1,65,13,6U4VqEHy4n5VeiH4pQPL24
100,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,-1,100,1,59J5nzL1KniFHnU120dQzt
