pos,title,artist,last_pos,peak_pos,streak,spotify_id
35,I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",29,1,20,1jYiIOC5d6soxkJP81fxq2
36,Love Galore,SZA Featuring Travis Scott,37,33,14,0q75NwOoFiARAVp4EXU4Bs
37,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",23,20,13,5bcTCxgc7xVfSaMV3RuVke
38,Small Town Boy,Dustin Lynch,41,36,15,2YMhrXQYKkm4kXLcXKKd5z
39,Loyalty.,Kendrick Lamar Featuring Rihanna,36,14,22,6SwRhMLwNqEi6alNPVG00n
40,Thunder,Imagine Dragons,45,40,20,5VnDkUNyX6u5Sk0yZiP8XB
41,Stay,Zedd & Alessia Cara,34,7,29,6uBhi9gBXWjanegOb2Phh0
42,Jocelyn Flores,XXXTentacion,38,31,3,7m9OqQk4RVRkw9JJdeAw96
43,Say You Won't Let Go,James Arthur,39,11,47,5uCax9HTNlzGybIStD3vDh
44,Dusk Till Dawn,Zayn Featuring Sia,-1,44,1,1j4kHkkpqZRBwE0A4CN4Yv
45,No Promises,Cheat Codes Featuring Demi Lovato,42,39,18,5lNuqFVMca4vPupY10cH0J
46,Mask Off,Future,43,5,30,0VgkVdmE4gld66l8iyGjgx
47,Unforgettable,Thomas Rhett,63,47,7,30MM5jWpUmOxtTNd9Ey5LZ
48,The Race,Tay-K,44,44,6,3wGXyJGsCf1myH5MooQIqE
49,When It Rains It Pours,Luke Combs,48,48,7,1mMLMZYXkMueg65jRRWG1l
50,Do Re Mi,Blackbear,50,50,14,3Q3myFA7q4Op95DOpHplaY
51,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,52,51,12,15EPc80XuFrb2LmOzGjuRg
52,Heartache On The Dance Floor,Jon Pardi,56,52,11,0w3Q14i073jLoew1hgJkwD
53,Roll In Peace,Kodak Black Featuring XXXTENTACION,53,53,4,40oKW22ZNNkEdZLJTScaQI
54,The Weekend,SZA,61,54,7,6gU9OKjOE7ghfEd55oRO57
55,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,47,39,3,2eAZfqOm4EnOF9VvN50Tyc
56,New Rules,Dua Lipa,62,56,7,2ekn2ttSfGqwhhate0LSR0
57,F**k Love,XXXTentacion Featuring Trippie Redd,49,41,3,
58,Transportin',Kodak Black,46,46,4,1WIZiOuNO3woKfdlSK2gNn
59,Silence,Marshmello Featuring Khalid,54,42,5,7vGuf3Y35N4wmASOKLUVVU
60,It's A Vibe," 2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",51,44,14,6H0AwSQ20mo62jGlPGB8S6
61,Butterfly Effect,Travis Scott,58,55,16,1yxgsra98r3qAtxqiGZPiX
62,Love So Soft,Kelly Clarkson,-1,62,1,16QN8cBubEq706vNtPpOME
63,Magnolia,Playboi Carti,60,29,20,1e1JKLEDKP7hEQzJfNAgPl
64,Havana,Camila Cabello Featuring Young Thug,73,64,5,1rfofaqEpACxVEHIZBJe6W
65,Glorious,Macklemore Featuring Skylar Grey,68,65,10,0CokSRCu5hZgPxcZBaEzVE
66,All The Pretty Girls,Kenny Chesney,67,66,7,66pxmg3Jhjm09tHoWR1wVR
67,Sauce It Up,Lil Uzi Vert,57,49,3,1uL78kFWxhz3umTMWJu8n5
68,No Such Thing As A Broken Heart,Old Dominion ,59,46,16,0OlS52TmtK2gPaEtdmr7DN
69,B.E.D.,Jacquees,69,69,6,21QaCM5SdwjGbAimqJUnmC
70,Felices Los 4,Maluma,66,48,18,0qYTZCo5Bwh1nsUFGZP3zn
71,Bad At Love,Halsey,81,71,2,7y9iMe8SOB6z3NoHE2OfXl
72,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,64,40,8,7F9vK8hNFMml4GtHsaXui6
73,I'll Name The Dogs,Blake Shelton,-1,73,1,2n5ZD87XQ2yvIxGjoYbUmZ
74,Fetish,Selena Gomez Featuring Gucci Mane,65,27,10,4lnAN2S1fcI0SjxEbksZVr
75,Escapate Conmigo,Wisin Featuring Ozuna,74,63,14,1KSqYYJFyfTecXFk9M0prc
76,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,72,51,10,6yMxfx9wpiuhhdb8vHDVMu
77,They Don't Know,Jason Aldean,76,76,7,3bzE57iNavJJxXL9GgBiOK
78,Every Little Thing,Carly Pearce,78,78,7,2wxfu24GQpEZQrjDJm5Ac1
79,Everybody Dies In Their Nightmares,XXXTentacion,70,54,3,3GVkPk8mqxz0itaAriG1L7
80,Found You,Kane Brown,-1,80,1,4iLeL1aYGcQBsYcWIhXIUO
81,Gucci Gang,Lil Pump,-1,81,1,43ZyHQITOjhciSUUNPVRHc
82,Greatest Love Story,LANCO,86,82,2,2yQZwi1P8AkkxxFhQ8rMEK
83,Versace On The Floor,Bruno Mars,71,33,14,0kN8xEmgMW9mh7UmDYHlJP
84,Drinkin' Problem,Midland,75,45,19,1vBpwxsLVwaR4evBIaFmqD
85,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,-1,85,1,2Xqd0wUttjueBfdcltADOv
86,More Girls Like You,Kip Moore,82,82,5,73WWkaWkIRSP3MYGZ14aY4
87,These Heaux,Bhad Bhabie,77,77,2,6SUxrwVN19Kmd9JfIbjJUj
88,Relationship,Young Thug Featuring Future,90,83,4,25oOaleife6E2MIKmFkPvg
89,Questions,Chris Brown,89,89,3,5XQMr19TL7Mfksq9zihbOu
90,Do I Make You Wanna,Billy Currington,80,47,14,3I7krC8kr0gFR7P6vInR1I
91,Light It Up,Luke Bryan,85,76,3,5w3NgfV8v1nNZFLUBlGHIL
92,Swish Swish,Katy Perry Featuring Nicki Minaj,55,46,10,2y6vf5vYJFow4oABKSW1m3
93,Wish I Knew You,The Revivalists,84,84,7,2EWpa5XnAuSn0sIkSSIhYk
94,It Ain't My Fault,Brothers Osborne,83,79,13,08wJ1B9yu9sPeoRa5fbpr3
95,I Could Use A Love Song,Maren Morris,92,92,4,09iyGiljLWRYXdRazFkdtJ
96,Fix A Drink,Chris Janson,95,95,3,0s6OWiWGuiCcm1Muzch5A8
97,No Complaints,Metro Boomin Featuring Offset & Drake ,-1,71,4,6kig1UFggPUyZBCvXD3Wod
98,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",-1,98,1,4YkwUfWSIxdKNLDXw0caFO
99,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,-1,99,1,5Gu0PDLN4YJeW75PpBSg9p
100,444+222,Lil Uzi Vert,79,60,3,1QgTBfRN5m81a5K01qens6
