pos,title,artist,last_pos,peak_pos,streak,spotify_id
45,Thunder,Imagine Dragons,59,45,18,5VnDkUNyX6u5Sk0yZiP8XB
46,No Such Thing As A Broken Heart,Old Dominion,50,46,14,0OlS52TmtK2gPaEtdmr7DN
47,Swish Swish,Katy Perry Featuring Nicki Minaj,-1,46,8,2y6vf5vYJFow4oABKSW1m3
48,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",44,44,12,6H0AwSQ20mo62jGlPGB8S6
49,Sauce It Up,Lil Uzi Vert,-1,49,1,1uL78kFWxhz3umTMWJu8n5
50,Do Re Mi,Blackbear,54,50,12,3Q3myFA7q4Op95DOpHplaY
51,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,51,51,10,15EPc80XuFrb2LmOzGjuRg
52,Silence,Marshmello Featuring Khalid,52,42,3,7vGuf3Y35N4wmASOKLUVVU
53,Magnolia,Playboi Carti,47,29,18,1e1JKLEDKP7hEQzJfNAgPl
54,Everybody Dies In Their Nightmares,XXXTentacion,-1,54,1,3GVkPk8mqxz0itaAriG1L7
55,Transportin',Kodak Black,82,55,2,1WIZiOuNO3woKfdlSK2gNn
56,When It Rains It Pours,Luke Combs,58,56,5,1mMLMZYXkMueg65jRRWG1l
57,Heartache On The Dance Floor,Jon Pardi,56,54,9,0w3Q14i073jLoew1hgJkwD
58,Fetish,Selena Gomez Featuring Gucci Mane,55,27,8,4lnAN2S1fcI0SjxEbksZVr
59,Butterfly Effect,Travis Scott,57,55,14,1yxgsra98r3qAtxqiGZPiX
60,444+222,Lil Uzi Vert,-1,60,1,1QgTBfRN5m81a5K01qens6
61,Roll In Peace,Kodak Black Featuring XXXTENTACION,53,53,2,40oKW22ZNNkEdZLJTScaQI
62,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,60,40,6,7F9vK8hNFMml4GtHsaXui6
63,DNA.,Kendrick Lamar,65,4,20,6HZILIRieu8S0iqY8kIKhj
64,The Race,Tay-K,49,49,4,3wGXyJGsCf1myH5MooQIqE
65,Unforgettable,Thomas Rhett,67,65,5,30MM5jWpUmOxtTNd9Ey5LZ
66,Drinkin' Problem,Midland,45,45,17,1vBpwxsLVwaR4evBIaFmqD
67,New Rules,Dua Lipa,74,67,5,2ekn2ttSfGqwhhate0LSR0
68,The Weekend,SZA,72,68,5,6gU9OKjOE7ghfEd55oRO57
69,Glorious,Macklemore Featuring Skylar Grey,68,68,8,0CokSRCu5hZgPxcZBaEzVE
70,Felices Los 4,Maluma,61,48,16,0qYTZCo5Bwh1nsUFGZP3zn
71,Versace On The Floor,Bruno Mars,42,33,12,0kN8xEmgMW9mh7UmDYHlJP
72,Escapate Conmigo,Wisin Featuring Ozuna,63,63,12,1KSqYYJFyfTecXFk9M0prc
73,What Lovers Do,Maroon 5 Featuring SZA,-1,73,1,4nYsmWkuTaowTMy4gskmBw
74,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign ,64,51,8,6yMxfx9wpiuhhdb8vHDVMu
75,All The Pretty Girls,Kenny Chesney,76,75,5,66pxmg3Jhjm09tHoWR1wVR
76,Light It Up,Luke Bryan,-1,76,1,5w3NgfV8v1nNZFLUBlGHIL
77,Revenge,XXXTentacion,-1,77,1,5TXDeTFVRVY7Cvt0Dw4vWW
78,Do I Make You Wanna,Billy Currington,66,47,12,3I7krC8kr0gFR7P6vInR1I
79,Neon Guts,Lil Uzi Vert Featuring Pharrell Williams,-1,79,1,1MJErNPIQUoEMu4YUUmecm
80,Two,Lil Uzi Vert,-1,80,1,0v9Wz8o0BT8DU38R4ddjeH
81,X,Lil Uzi Vert,-1,81,1,5tRmoZRoupvMYPV1oezFrH
82,For Real,Lil Uzi Vert,-1,82,1,3tcoEYOZUHKB3RKNByIN13
83,Havana,Camila Cabello Featuring Young Thug,94,83,3,1rfofaqEpACxVEHIZBJe6W
84,UnFazed,Lil Uzi Vert Featuring The Weeknd,-1,84,1,5O8x1YlmLQopQHErxtDfi9
85,Love.,Kendrick Lamar Featuring Zacari,71,18,20,6PGoSes0D9eUDeeAafB2As
86,B.E.D.,Jacquees,75,75,4,21QaCM5SdwjGbAimqJUnmC
87,Most Girls,Hailee Steinfeld,70,58,15,10GJQkjRJcZhGTLagFOC62
88,My Girl,Dylan Scott,78,39,19,3izNaTiYdotdPL0Bs76JqO
89,They Don't Know,Jason Aldean,86,82,5,3bzE57iNavJJxXL9GgBiOK
90,No Sleep Leak,Lil Uzi Vert,-1,90,1,0QV16pno66L6K3fn4W13b7
91,Depression & Obsession,XXXTentacion,-1,91,1,2H3wWrnO758y0fPH7Ilerg
92,Dark Queen,Lil Uzi Vert,-1,92,1,2ZdCrBA52bb4pIG3tOOZiQ
93,Every Little Thing,Carly Pearce,84,84,5,2wxfu24GQpEZQrjDJm5Ac1
94,Save Me,XXXTentacion,-1,94,1,2UwbhMie1EAYuTZ0QXeMwl
95,Carry On,XXXTentacion,-1,95,1,2yZax79pOrYuyIFVW2cZY2
96,Wish I Knew You,The Revivalists,85,85,5,2EWpa5XnAuSn0sIkSSIhYk
97,Tell Me You Love Me,Demi Lovato,-1,97,1,2dIPe4XdBLUsTZGqPIuKXb
98,More Girls Like You,Kip Moore,89,88,3,73WWkaWkIRSP3MYGZ14aY4
99,Down,Fifth Harmony Featuring Gucci Mane,-1,42,10,0XQHz5C8PknyrEhyrKxVKa
100,It Ain't My Fault,Brothers Osborne,83,79,11,08wJ1B9yu9sPeoRa5fbpr3
