pos,title,artist,last_pos,peak_pos,streak,spotify_id
51,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,20,15EPc80XuFrb2LmOzGjuRg
52,Greatest Love Story,LANCO,53,51,10,2yQZwi1P8AkkxxFhQ8rMEK
53,Unforgettable,Thomas Rhett,52,47,15,30MM5jWpUmOxtTNd9Ey5LZ
54,Silence,Marshmello Featuring Khalid,50,42,13,7vGuf3Y35N4wmASOKLUVVU
55,Wolves,Selena Gomez X Marshmello,35,35,3,0tBbt8CrmxbjRP0pueQkyU
56,Roll In Peace,Kodak Black Featuring XXXTENTACION,56,53,12,40oKW22ZNNkEdZLJTScaQI
57,Love So Soft,Kelly Clarkson,47,47,9,16QN8cBubEq706vNtPpOME
58,I'll Name The Dogs,Blake Shelton,65,58,9,2n5ZD87XQ2yvIxGjoYbUmZ
59,Plain Jane,A$AP Ferg,54,54,7,4dVpf9jZjcORqGTLUaeYj9
60,Every Little Thing,Carly Pearce,58,50,15,2wxfu24GQpEZQrjDJm5Ac1
61,Let You Down,NF,61,61,4,52okn5MNA47tk87PeZJLEL
62,Meant To Be,Bebe Rexha & Florida Georgia Line,60,60,3,7iDa6hUg2VgEL1o1HjmfBn
63,Light It Up,Luke Bryan,62,62,11,5w3NgfV8v1nNZFLUBlGHIL
64,Rap Saved Me,"21 Savage, Offset & Metro Boomin Featuring Quavo",74,64,2,0tdCy39PgWN8LFWu34ORn3
65,Lemon,N*E*R*D & Rihanna,-1,65,1,2LKlHBPHxLG5ArAXfF148n
66,The Race,Tay-K,59,44,14,3wGXyJGsCf1myH5MooQIqE
67,Like I Loved You,Brett Young,63,63,7,3T6MAweakkNrMYs8jZIWtg
68,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,64,64,7,5Gu0PDLN4YJeW75PpBSg9p
69,Sky Walker,Miguel Featuring Travis Scott,66,66,7,5WoaF1B5XIEnWfmb5NZikf
70,Losing Sleep,Chris Young,68,63,7,6waqLPcT6ruMhmd36OhmFO
71,Fix A Drink,Chris Janson,67,67,11,0s6OWiWGuiCcm1Muzch5A8
72,Good Old Days,Macklemore Featuring Kesha,72,70,3,2Za1AlJNvksouPPWbXpR2X
73,My Choppa Hate N****s,21 Savage & Metro Boomin,94,73,2,
74,Yours,Russell Dickerson,76,74,4,6RSNKGdv3nDTHqgw4bdzyF
75,I Could Use A Love Song,Maren Morris,81,75,12,09iyGiljLWRYXdRazFkdtJ
76,Round Here Buzz,Eric Church,82,76,7,52ioLaTnO2J7BWY8UN2n9D
77,Jocelyn Flores,XXXTentacion,70,31,11,7m9OqQk4RVRkw9JJdeAw96
78,Questions,Chris Brown,79,78,11,5XQMr19TL7Mfksq9zihbOu
79,Rubbin Off The Paint,YBN Nahmir,-1,79,1,0taOCiup4HNG9LmbduVlJj
80,Dusk Till Dawn,Zayn Featuring Sia ,78,44,9,1j4kHkkpqZRBwE0A4CN4Yv
81,Candy Paint,Post Malone,85,81,3,42CeaId2XNlxugDvyqHfDf
82,Pray,Sam Smith,-1,55,2,59ljpSFcgtfWJKS3vqG27R
83,F**k Love,XXXTentacion Featuring Trippie Redd,80,41,11,
84,Lights Down Low,MAX Featuring gnash,84,84,5,5A6BJLZArq1MPjsnmcuk5f
85,Gorgeous,Taylor Swift,69,13,3,1ZY1PqizIl78geGM4xWlEA
86,Transportin',Kodak Black,73,46,12,1WIZiOuNO3woKfdlSK2gNn
87,Relationship,Young Thug Featuring Future,88,65,12,25oOaleife6E2MIKmFkPvg
88,Mayores,Becky G Featuring Bad Bunny,83,83,3,7JNh1cfm0eXjqFVOzKLyau
89,Sauce It Up,Lil Uzi Vert,75,49,11,1uL78kFWxhz3umTMWJu8n5
90,Ask Me How I Know,Garth Brooks,90,90,3,
91,Smooth,Florida Georgia Line,89,89,6,31x4wWBghN7f5PiEZUmcAW
92,Broken Halos,Chris Stapleton,-1,92,2,06gD2ZtK3Dzc1BYqWExQJJ
93,Wait,Maroon 5,-1,93,1,4lUnFLtn8w3W76FiYDRzmO
94,Pull Up N Wreck,Big Sean & Metro Boomin Featuring 21 Savage,-1,94,1,7DuvVy7JfFgXwWlVzyyPys
95,You Broke Up With Me,Walker Hayes,91,91,3,6UsoV6X96Rox9mfxoz7SFy
96,Go Flex,Post Malone,86,76,8,5yuShbu70mtHXY0yLzCQLQ
97,Patek Water,Future & Young Thug Featuring Offset,77,50,3,7r6LNJT2LqpLpEyZQJPygt
98,Glorious,Macklemore Featuring Skylar Grey,87,49,18,0CokSRCu5hZgPxcZBaEzVE
99,Mad Stalkers,"21 Savage, Offset & Metro Boomin",-1,99,1,6HR1z11h0ROUlWP4Kx8Z7G
100,Nightmare,Offset & Metro Boomin,-1,100,1,7LAhKXDNWwq3CmnFP3UIOP
