pos,title,artist,last_pos,peak_pos,streak,spotify_id
21,Slow Hands,Niall Horan,18,11,24,27vTihlWXiz9f9lJM3XGVU
22,Perfect,Ed Sheeran,34,22,7,0tgVpDi06FyKpA1z0VMD4v
23,What About Us,P!nk,25,23,10,0Qh38w01QRXK6KHIv0e3hb
24,I Get The Bag,Gucci Mane Featuring Migos,24,22,8,1XRgIKC5TPwo7nWGyKqgG0
25,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,21,2,17,45XhKYRRkyeqoW3teSOkCM
26,Havana,Camila Cabello Featuring Young Thug,29,26,9,1rfofaqEpACxVEHIZBJe6W
27,What Ifs,Kane Brown Featuring Lauren Alaina,28,27,18,7zVCrzzEJU7u24sbJPXA5W
28,Praying,Kesha,26,22,14,79NlESqzFSW0hdBWgls4FX
29,Young Dumb & Broke,Khalid,27,25,13,5Z3GHaZ6ec9bsiI5BenrbY
30,That's What I Like,Bruno Mars,23,1,39,0KKkJNfGyhkQ5aFogxQAPU
31,I Fall Apart,Post Malone,39,31,3,75ZvA4QfFiZvzhj2xkaWAh
32,Gucci Gang,Lil Pump,46,32,5,43ZyHQITOjhciSUUNPVRHc
33,Humble.,Kendrick Lamar,22,1,28,7KXjTSCq5nL1LoYtL7XAwS
34,Something Just Like This,The Chainsmokers & Coldplay,32,3,34,1dNIEtp7AY3oDAKCGg2XkH
35,XO TOUR Llif3,Lil Uzi Vert,30,7,29,7GX5flRQZVHRAGd6B4TmDO
36,Love Galore,SZA Featuring Travis Scott,33,32,18,0q75NwOoFiARAVp4EXU4Bs
37,Congratulations,Post Malone Featuring Quavo,35,8,42,3a1lNhkSLSkpJE4MSHpDu9
38,Body Like A Back Road,Sam Hunt,31,6,37,7mldq42yDuxiUNn08nvzHO
39,When It Rains It Pours,Luke Combs,40,39,11,1mMLMZYXkMueg65jRRWG1l
40,Bad At Love,Halsey,49,40,6,7y9iMe8SOB6z3NoHE2OfXl
41,Location,Khalid ,36,16,40,152lZdxL1OR0ZMW6KquMif
42,Say You Won't Let Go,James Arthur,37,11,51,5uCax9HTNlzGybIStD3vDh
43,No Promises,Cheat Codes Featuring Demi Lovato,38,38,22,5lNuqFVMca4vPupY10cH0J
44,New Rules,Dua Lipa,42,42,11,2ekn2ttSfGqwhhate0LSR0
45,Do Re Mi,Blackbear,41,41,18,3Q3myFA7q4Op95DOpHplaY
46,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,45,45,16,15EPc80XuFrb2LmOzGjuRg
47,The Weekend,SZA,48,47,11,6gU9OKjOE7ghfEd55oRO57
48,Loyalty.,Kendrick Lamar Featuring Rihanna,44,14,26,6SwRhMLwNqEi6alNPVG00n
49,Unforgettable,Thomas Rhett,51,47,11,30MM5jWpUmOxtTNd9Ey5LZ
50,Small Town Boy,Dustin Lynch,43,36,19,2YMhrXQYKkm4kXLcXKKd5z
51,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,59,51,5,2Xqd0wUttjueBfdcltADOv
52,Butterfly Effect,Travis Scott,52,52,20,1yxgsra98r3qAtxqiGZPiX
53,...Ready For It?,Taylor Swift,47,4,6,2yLa0QULdQr0qAIvVwN6B5
54,Silence,Marshmello Featuring Khalid,53,42,9,7vGuf3Y35N4wmASOKLUVVU
55,Pray,Sam Smith,-1,55,1,59ljpSFcgtfWJKS3vqG27R
56,The Race,Tay-K,58,44,10,3wGXyJGsCf1myH5MooQIqE
57,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,57,39,7,2eAZfqOm4EnOF9VvN50Tyc
58,Roll In Peace,Kodak Black Featuring XXXTENTACION,56,53,8,40oKW22ZNNkEdZLJTScaQI
59,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",69,59,5,4YkwUfWSIxdKNLDXw0caFO
60,How Long,Charlie Puth,-1,60,1,32DGGj6KlNuBr6WaqRxpxi
61,Greatest Love Story,LANCO,65,61,6,2yQZwi1P8AkkxxFhQ8rMEK
62,Jocelyn Flores,XXXTentacion,62,31,7,7m9OqQk4RVRkw9JJdeAw96
63,Transportin',Kodak Black,60,46,8,1WIZiOuNO3woKfdlSK2gNn
64,Glorious,Macklemore Featuring Skylar Grey,55,49,14,0CokSRCu5hZgPxcZBaEzVE
65,Every Little Thing,Carly Pearce,71,65,11,2wxfu24GQpEZQrjDJm5Ac1
66,Relationship,Young Thug Featuring Future,78,66,8,25oOaleife6E2MIKmFkPvg
67,Heartache On The Dance Floor,Jon Pardi,61,47,15,0w3Q14i073jLoew1hgJkwD
68,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",64,44,18,6H0AwSQ20mo62jGlPGB8S6
69,All The Pretty Girls,Kenny Chesney,63,63,11,66pxmg3Jhjm09tHoWR1wVR
70,Love So Soft,Kelly Clarkson,72,62,5,16QN8cBubEq706vNtPpOME
71,Dusk Till Dawn,Zayn Featuring Sia,70,44,5,1j4kHkkpqZRBwE0A4CN4Yv
72,Heaven,Kane Brown,-1,72,1,1HXy5I3HTWq8OvxCn0z7G7
73,Friends,Justin Bieber + BloodPop,54,20,8,7iNIg7XDEaYECfWD5dJ9Va
74,F**k Love,XXXTentacion Featuring Trippie Redd,73,41,7,
75,Light It Up,Luke Bryan,80,75,7,5w3NgfV8v1nNZFLUBlGHIL
76,Escapate Conmigo,Wisin Featuring Ozuna,76,63,18,1KSqYYJFyfTecXFk9M0prc
77,More Girls Like You,Kip Moore,81,77,9,73WWkaWkIRSP3MYGZ14aY4
78,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",66,20,17,5bcTCxgc7xVfSaMV3RuVke
79,They Don't Know,Jason Aldean,67,67,11,3bzE57iNavJJxXL9GgBiOK
80,B.E.D.,Jacquees,77,69,10,21QaCM5SdwjGbAimqJUnmC
81,Fix A Drink,Chris Janson,82,81,7,0s6OWiWGuiCcm1Muzch5A8
82,I'll Name The Dogs,Blake Shelton,83,73,5,2n5ZD87XQ2yvIxGjoYbUmZ
83,I Could Use A Love Song,Maren Morris,85,83,8,09iyGiljLWRYXdRazFkdtJ
84,Like I Loved You,Brett Young,91,84,3,3T6MAweakkNrMYs8jZIWtg
85,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,90,85,3,5Gu0PDLN4YJeW75PpBSg9p
86,Plain Jane,A$AP Ferg,97,86,3,4dVpf9jZjcORqGTLUaeYj9
87,Sauce It Up,Lil Uzi Vert,79,49,7,1uL78kFWxhz3umTMWJu8n5
88,Go Flex,Post Malone,95,88,4,5yuShbu70mtHXY0yLzCQLQ
89,Questions,Chris Brown,89,84,7,5XQMr19TL7Mfksq9zihbOu
90,Sky Walker,Miguel Featuring Travis Scott,96,90,3,5WoaF1B5XIEnWfmb5NZikf
91,Dear Hate,Maren Morris Featuring Vince Gill,-1,91,1,7zOoHxDt1duHL8czY7o7ab
92,Losing Sleep,Chris Young,94,92,3,6waqLPcT6ruMhmd36OhmFO
93,No Promises,A Boogie Wit da Hoodie,74,74,2,2BJpuAoDeQ1QuPvnryfAWK
94,Say A',A Boogie Wit da Hoodie,75,75,2,3AMnOVxEHUgVrythGgqPhI
95,Lights Down Low,MAX Featuring gnash,-1,95,1,5A6BJLZArq1MPjsnmcuk5f
96,Round Here Buzz,Eric Church,99,96,3,52ioLaTnO2J7BWY8UN2n9D
97,Too Hotty,"Quavo, Takeoff & Offset",-1,97,1,
98,DNA,BTS,87,67,4,5SE57ljOIUJ1ybL9U6CuBH
99,Smooth,Florida Georgia Line,98,98,2,31x4wWBghN7f5PiEZUmcAW
100,Do I Make You Wanna,Billy Currington,93,47,18,3I7krC8kr0gFR7P6vInR1I
