pos,title,artist,last_pos,peak_pos,streak,spotify_id
79,It Ain't My Fault,Brothers Osborne,91,79,9,08wJ1B9yu9sPeoRa5fbpr3
80,All The Pretty Girls,Kenny Chesney,92,80,3,66pxmg3Jhjm09tHoWR1wVR
81,New Rules,Dua Lipa,83,81,3,2ekn2ttSfGqwhhate0LSR0
82,They Don't Know,Jason Aldean,89,82,3,3bzE57iNavJJxXL9GgBiOK
83,Bad Liar,Selena Gomez,74,20,14,2fZQIJew3nkNe99s2PKzul
84,First Day Out,Tee Grizzley,78,48,20,3muBQDekYAg7jm6hDu6R0Z
85,Every Little Thing,Carly Pearce,98,85,3,2wxfu24GQpEZQrjDJm5Ac1
86,Patty Cake,Kodak Black,76,76,2,0bXFIF7iL17TYLyx8JHziM
87,Wish I Knew You,The Revivalists,88,87,3,2EWpa5XnAuSn0sIkSSIhYk
88,More Girls Like You,Kip Moore,-1,88,1,73WWkaWkIRSP3MYGZ14aY4
89,B.E.D.,Jacquees,94,89,2,21QaCM5SdwjGbAimqJUnmC
90,4 AM,2 Chainz Featuring Travis Scott,93,55,11,1nX9KhK3Fff27SnrIor2Yb
91,Privacy,Chris Brown,79,62,16,2Vf2Pflg5rTWSvSCK4qq4A
92,Something New,Wiz Khalifa Featuring Ty Dolla $ign,-1,92,1,33z5crv3IO5U2BOi8xod92
93,Perplexing Pegasus,Rae Sremmurd,84,84,2,2nYwV62UABTH0NanrwVIdQ
94,For Her,Chris Lane,97,94,3,6VB64hpnpRNqukYsIX76uo
95,Untouchable,YoungBoy Never Broke Again,-1,95,1,4MofYf0f4ijlVV6elUW5S3
96,It's Goin' Down,Descendants 2 Cast,96,77,4,
97,I Could Use A Love Song,Maren Morris,-1,97,1,09iyGiljLWRYXdRazFkdtJ
98,Fix A Drink,Chris Janson,-1,98,1,0s6OWiWGuiCcm1Muzch5A8
99,El Amante,Nicky Jam,100,92,15,3umS4y3uQDkqekNjVpiRUs
100,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,-1,76,10,59J5nzL1KniFHnU120dQzt
