pos,title,artist,last_pos,peak_pos,streak,spotify_id
28,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,22,9,24,5knuzwU65gJK7IF5yJsuaW
29,Redbone,Childish Gambino,36,29,24,3kxfsdsCpFgN412fpnW85Y
30,Rolex,Ayo & Teo,30,30,14,0pSBuHjILhNEo55xK1zrRt
31,T-Shirt,Migos,26,19,18,7KOlJ92bu51cltsD9KU5I7
32,There's Nothing Holdin' Me Back,Shawn Mendes,40,32,4,7JJmb5XwzOO8jgpou264Ml
33,Cold,Maroon 5 Featuring Future,34,16,14,50QWA5PR501dIe2KkJkHRR
34,Hurricane,Luke Combs,31,31,14,6xHI9KjUjYT0FPtGO8Mxa1
35,Swang,Rae Sremmurd,27,26,22,6mapJIPnQ23RTAevUoE0DL
36,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,41,36,9,6kex4EBAj0WHXDKZMEJaaF
37,Goosebumps,Travis Scott,33,32,27,6gBFPUFcJLzWGx4lenP6h2
38,Now Or Never,Halsey,32,32,6,7i2DJ88J7jQ8K7zqFX2fW8
39,Castle On The Hill,Ed Sheeran,38,6,19,6PCUP3dWmTjcTtXY02oFdT
40,24K Magic,Bruno Mars,35,4,32,6b8Be6ljOzmkOmFslEb23P
41,Scars To Your Beautiful,Alessia Cara,42,8,38,0prNGof3XqfTvNDxHonvdK
42,Paris,The Chainsmokers,37,6,18,15vzANxN8G9wWfwAJLLMCg
43,Love On The Brain,Rihanna,39,5,31,2aksifNn5ph8igDOkPBA02
44,Both,Gucci Mane Featuring Drake,43,41,22,5tFep7dXGd7vEJ668wTPux
45,Attention,Charlie Puth,53,45,4,4iLqG9SeJSnt0cSPICSjxv
46,I Feel It Coming,The Weeknd Featuring Daft Punk,44,4,26,3dhjNA0jGA8vHBQ1VdD6vV
47,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,50,47,7,1f5cbQtDrykjarZVrShaDI
48,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,46,2,23,2y5aJvzXhHPA94U5GFAcXe
49,Look At Me!,XXXTentacion,54,34,15,7floNISpH8VF4z4459Qo18
50,Bounce Back,Big Sean,45,6,28,0SGkqnVQo9KPytSri1H6cF
51,Love.,Kendrick Lamar Featuring Zacari,48,18,5,6PGoSes0D9eUDeeAafB2As
52,Slippery,Migos Featuring Gucci Mane,56,48,8,6p8NuHm8uCGnn2Dtbtf7zE
53,The Cure,Lady Gaga,49,39,5,34oB5r0lcN3fYWCs2uA1k5
54,Heavy,Linkin Park Featuring Kiiara,51,51,13,104buTcnP2AsxqB7U1FIZ4
55,Magnolia,Playboi Carti,63,55,3,1e1JKLEDKP7hEQzJfNAgPl
56,If I Told You,Darius Rucker,60,56,5,4Az17HfqonKSWNsaLgTBeK
57,Black,Dierks Bentley,58,57,15,2lFtnEmkIPm2ClN55e2chV
58,Portland,Drake Featuring Quavo & Travis Scott,55,9,9,2bjwRfXMk4uRgOD9IBYl9h
59,Bon Appetit,Katy Perry Featuring Migos,-1,59,2,7bEpta1ypII0jz5zW993VA
60,Slow Hands,Niall Horan,52,52,3,27vTihlWXiz9f9lJM3XGVU
61,The Fighter,Keith Urban Featuring Carrie Underwood,59,38,15,5OUSPcqhYTOzpbXzoEvKim
62,Rollin,Calvin Harris Featuring Future & Khalid,-1,62,1,3FDrI0FLKzrYQiWxPhqV2W
63,Everyday We Lit,YFN Lucci Featuring PnB Rock,69,63,6,4PzovBqgnSHKd8opsP7IVM
64,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,47,47,3,5tz69p7tJuGPeMGwNTxYuV
65,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,65,65,8,4VFE6ZNqa8jHAmbYICoAFg
66,Loyalty.,Kendrick Lamar Featuring Rihanna,57,14,5,6SwRhMLwNqEi6alNPVG00n
67,First Day Out,Tee Grizzley,67,67,7,3muBQDekYAg7jm6hDu6R0Z
68,Losin Control,Russ,62,62,12,4cxMGhkinTocPSVVKWIw0d
69,The Weekend,Brantley Gilbert,68,64,20,48tAdjG4ng2JfECa7OQujk
70,Element.,Kendrick Lamar,61,16,5,1EaKU4dMbesXXd3BrLCtYG
71,Craving You,Thomas Rhett Featuring Maren Morris,70,53,7,2d48mamATjby7wgPjdrSOQ
72,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,78,60,7,46xDHGYxW0Z2o20sOsWLAx
73,Privacy,Chris Brown,77,73,3,2Vf2Pflg5rTWSvSCK4qq4A
74,How Not To,Dan + Shay,75,74,7,4n0xztUAbHPUV8G3NQvF30
75,Human,Rag'n'Bone Man,74,74,4,58zsLZPvfflaiIbNWoA22O
76,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,80,76,3,59J5nzL1KniFHnU120dQzt
77,Scared To Be Lonely,Martin Garrix & Dua Lipa,76,76,11,3ebXMykcMXOcLeJ9xZ17XH
78,Hometown Girl,Josh Turner,72,56,12,5C6uh95eAL0RBTSGXKQwvk
79,My Girl, Dylan Scott,83,79,4,3izNaTiYdotdPL0Bs76JqO
80,Bad Liar,Selena Gomez,-1,80,1,2fZQIJew3nkNe99s2PKzul
81,Every Time I Hear That Song,Blake Shelton,79,79,2,0c4ICGb0jvszKj3KPR59JU
82,Prblms,6LACK,81,72,8,4AtZRwSR8BOTTQg5ihSggt
83,You Look Good,Lady Antebellum,90,60,6,1dFLowBW25EaL2OC7eKEa2
84,Yeah Boy,Kelsea Ballerini,66,65,13,2WaOQWSv0D1tZNxyLvnGAI
85,Drinkin' Problem,Midland,97,85,2,1vBpwxsLVwaR4evBIaFmqD
86,Flatliner,Cole Swindell,88,86,4,0WyFpxYlBCgH1gMXd26OOr
87,My Old Man,Zac Brown Band,-1,68,2,6OzujJBXwYPxJ7KeqflLtr
88,Chained To The Rhythm,Katy Perry Featuring Skip Marley,87,4,14,5tP2TrJDgXXxAHZwcOknOI
89,Good Drank,2 Chainz x Gucci Mane x Quavo,86,82,10,39pS70eeDvyCAF3t8NAlVV
90,Good Life,G-Eazy & Kehlani,73,59,5,1Eck97uRMlprKOOJN9oO1E
91,Any Ol' Barstool,Jason Aldean,82,52,17,4T5Z4mbTe7kuGqgLpaRtTh
92,Whatever It Takes,Imagine Dragons,-1,92,1,73NbHgUZ51H65Bfo2HFKUi
93,Felices Los 4,Maluma,-1,93,1,0qYTZCo5Bwh1nsUFGZP3zn
94,Thunder,Imagine Dragons,92,70,3,5VnDkUNyX6u5Sk0yZiP8XB
95,No Promises,Cheat Codes Featuring Demi Lovato ,-1,95,1,5lNuqFVMca4vPupY10cH0J
96,Cake, Flo Rida & 99 Percent,84,73,6,6t2ubAB4iSYOuIpRAOGd4t
97,El Amante,Nicky Jam,93,93,8,3umS4y3uQDkqekNjVpiRUs
98,Ghost In This House,Lauren Duski,-1,98,1,6cl1vl6OU6RLr1C56wOn21
99,Do Re Mi,Blackbear,96,87,4,3Q3myFA7q4Op95DOpHplaY
100,Me Enamore,Shakira,-1,100,1,4qknM1pQz53QOyfDVTjcM9
