pos,title,artist,last_pos,peak_pos,streak,spotify_id
33,Everyday We Lit, YFN Lucci Featuring PnB Rock,36,33,15,4PzovBqgnSHKd8opsP7IVM
34,Bank Account,21 Savage,33,33,2,2fQrGHiQOvpL9UgPvtYy6G
35,Slippery,Migos Featuring Gucci Mane,34,29,17,6p8NuHm8uCGnn2Dtbtf7zE
36,Closer,The Chainsmokers Featuring Halsey,37,1,51,7BKLCZ1jbUBVqRi2FVlTVw
37,In Case You Didn't Know,Brett Young,38,19,24,10M2Ex445zw585Ducldzkw
38,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,42,38,16,1f5cbQtDrykjarZVrShaDI
39,My Girl,Dylan Scott,44,39,13,3izNaTiYdotdPL0Bs76JqO
40,Praying,Kesha,25,25,2,79NlESqzFSW0hdBWgls4FX
41,Rake It Up,Yo Gotti Featuring Nicki Minaj,68,41,3,4knL4iPxPOZjQzTUlELGSY
42,Mi Gente,J Balvin & Willy William Featuring Beyonce,53,42,3,4ipnJyDU3Lq15qBAYNqlqK
43,Rolex,Ayo & Teo,40,20,23,0pSBuHjILhNEo55xK1zrRt
44,Craving You,Thomas Rhett Featuring Maren Morris,41,39,16,2d48mamATjby7wgPjdrSOQ
45,Bad And Boujee,Migos Featuring Lil Uzi Vert,43,1,36,4Km5HrUvYTaSUfiSGPJeQR
46,iSpy,KYLE Featuring Lil Yachty,39,4,30,2EEeOnHehOozLq4aS0n6SL
47,Versace On The Floor,Bruno Mars,57,47,6,0kN8xEmgMW9mh7UmDYHlJP
48,Felices Los 4,Maluma,49,48,10,0qYTZCo5Bwh1nsUFGZP3zn
49,Bodak Yellow (Money Moves),Cardi B,78,49,3,2771LMNxwf62FTAdpJMQfM
50,24K Magic,Bruno Mars,48,4,41,6b8Be6ljOzmkOmFslEb23P
51,DNA.,Kendrick Lamar,46,4,14,6HZILIRieu8S0iqY8kIKhj
52,Small Town Boy,Dustin Lynch,54,52,7,2YMhrXQYKkm4kXLcXKKd5z
53,Love Galore,SZA Featuring Travis Scott,62,53,6,0q75NwOoFiARAVp4EXU4Bs
54,Drinkin' Problem,Midland,60,54,11,1vBpwxsLVwaR4evBIaFmqD
55,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,61,47,12,5tz69p7tJuGPeMGwNTxYuV
56,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",64,56,6,6H0AwSQ20mo62jGlPGB8S6
57,Do I Make You Wanna,Billy Currington,58,57,6,3I7krC8kr0gFR7P6vInR1I
58,Most Girls,Hailee Steinfeld,66,58,9,10GJQkjRJcZhGTLagFOC62
59,Thunder,Imagine Dragons,70,54,12,5VnDkUNyX6u5Sk0yZiP8XB
60,Butterfly Effect,Travis Scott,97,60,8,1yxgsra98r3qAtxqiGZPiX
61,4:44,JAY-Z,35,35,2,
62,Loyalty.,Kendrick Lamar Featuring Rihanna,74,14,14,6SwRhMLwNqEi6alNPVG00n
63,Feel It Still,Portugal. The Man,80,63,5,6QgjcU0zLnzq5OrUoSZ3OK
64,No Such Thing As A Broken Heart,Old Dominion,73,64,8,0OlS52TmtK2gPaEtdmr7DN
65,What Ifs,Kane Brown Featuring Lauren Alaina,85,65,6,7zVCrzzEJU7u24sbJPXA5W
66,Flatliner,Cole Swindell,75,66,13,0WyFpxYlBCgH1gMXd26OOr
67,You Look Good,Lady Antebellum,87,59,15,1dFLowBW25EaL2OC7eKEa2
68,No Promises,Cheat Codes Featuring Demi Lovato,88,68,10,5lNuqFVMca4vPupY10cH0J
69,First Day Out,Tee Grizzley,59,48,16,3muBQDekYAg7jm6hDu6R0Z
70,Escapate Conmigo,Wisin Featuring Ozuna,72,70,6,1KSqYYJFyfTecXFk9M0prc
71,Yours If You Want It,Rascal Flatts,81,71,9,4D4xJ4LyDXBWIf9thFSMAJ
72,The Story Of O.J.,JAY-Z,23,23,2,
73,Crying In The Club,Camila Cabello,71,47,9,1SJtlNRJDeYHioymcvsqev
74,Passionfruit,Drake,67,8,18,5mCPDVBb16L4XQwDdbRUpz
75,A Lie,French Montana Featuring The Weeknd & Max B,-1,75,1,1vVNlXi8gf8tZ7OhnEs4VE
76,Privacy,Chris Brown,77,62,12,2Vf2Pflg5rTWSvSCK4qq4A
77,Love.,Kendrick Lamar Featuring Zacari,82,18,14,6PGoSes0D9eUDeeAafB2As
78,Down,Fifth Harmony Featuring Gucci Mane,-1,42,6,0XQHz5C8PknyrEhyrKxVKa
79,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,65,29,18,6kex4EBAj0WHXDKZMEJaaF
80,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,69,46,17,4VFE6ZNqa8jHAmbYICoAFg
81,Heartache On The Dance Floor,Jon Pardi,96,81,3,0w3Q14i073jLoew1hgJkwD
82,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,98,82,4,15EPc80XuFrb2LmOzGjuRg
83,4 AM,2 Chainz Featuring Travis Scott,76,55,7,1nX9KhK3Fff27SnrIor2Yb
84,Somebody Else Will,Justin Moore,93,83,7,3n2A6l4UayVe3GGKCvfQWV
85,Every Time I Hear That Song,Blake Shelton,79,56,11,0c4ICGb0jvszKj3KPR59JU
86,Jerika,Jake Paul & Erika Costell Featuring Uncle Kade,-1,86,1,2eniWYYid1tEDZZEai3xZr
87,The Cure,Lady Gaga,84,39,14,34oB5r0lcN3fYWCs2uA1k5
88,Signs,Drake,83,36,4,6Na5uKk5SsqZimk0hAWo8y
89,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,-1,82,2,6yMxfx9wpiuhhdb8vHDVMu
90,Reminder,The Weeknd,99,31,11,37F0uwRSrdzkBiuj0D5UHI
91,Young Dumb & Broke,Khalid,-1,91,1,5Z3GHaZ6ec9bsiI5BenrbY
92,El Amante,Nicky Jam ,-1,92,11,3umS4y3uQDkqekNjVpiRUs
93,Weak,AJR,95,73,11,45iMRHmfLZu3yjdZ8P5e3t
94,It Ain't My Fault,Brothers Osborne,-1,94,5,08wJ1B9yu9sPeoRa5fbpr3
95,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",-1,81,7,7nKBxz47S9SD79N086fuhn
96,Woman,Kesha Featuring The Dap-Kings Horns,-1,96,1,1kJtfldK9F7XmsSiSNlbth
97,Rollin,Calvin Harris Featuring Future & Khalid,-1,62,4,3FDrI0FLKzrYQiWxPhqV2W
98,Element.,Kendrick Lamar,100,16,11,1EaKU4dMbesXXd3BrLCtYG
99,Glorious,Macklemore Featuring Skylar Grey,89,89,2,0CokSRCu5hZgPxcZBaEzVE
100,No Complaints,Metro Boomin Featuring Offset & Drake,-1,71,3,6kig1UFggPUyZBCvXD3Wod
