pos,title,artist,last_pos,peak_pos,streak,spotify_id
54,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",55,54,7,4YkwUfWSIxdKNLDXw0caFO
55,Plain Jane,A$AP Ferg,61,55,5,4dVpf9jZjcORqGTLUaeYj9
56,The Way Life Goes,Lil Uzi Vert Featuring Nicki Minaj,56,39,9,2eAZfqOm4EnOF9VvN50Tyc
57,Love So Soft,Kelly Clarkson,59,57,7,16QN8cBubEq706vNtPpOME
58,Every Little Thing,Carly Pearce,50,50,13,2wxfu24GQpEZQrjDJm5Ac1
59,Roll In Peace,Kodak Black Featuring XXXTENTACION,57,53,10,40oKW22ZNNkEdZLJTScaQI
60,The Race,Tay-K,58,44,12,3wGXyJGsCf1myH5MooQIqE
61,Meant To Be,Bebe Rexha & Florida Georgia Line,-1,61,1,7iDa6hUg2VgEL1o1HjmfBn
62,No Cap,Future & Young Thug,-1,62,1,06Gyf2pFDVmN5K8XAawG96
63,Losing Sleep,Chris Young,80,63,5,6waqLPcT6ruMhmd36OhmFO
64,Light It Up,Luke Bryan,67,64,9,5w3NgfV8v1nNZFLUBlGHIL
65,Jocelyn Flores,XXXTentacion,62,31,9,7m9OqQk4RVRkw9JJdeAw96
66,Transportin',Kodak Black,63,46,10,1WIZiOuNO3woKfdlSK2gNn
67,Like I Loved You,Brett Young,78,67,5,3T6MAweakkNrMYs8jZIWtg
68,Feed Me Dope,Future,-1,68,1,3lyeSiAIdLoZUHhV8psOTI
69,Fix A Drink,Chris Janson,77,69,9,0s6OWiWGuiCcm1Muzch5A8
70,I'll Name The Dogs,Blake Shelton,70,70,7,2n5ZD87XQ2yvIxGjoYbUmZ
71,Glorious,Macklemore Featuring Skylar Grey,64,49,16,0CokSRCu5hZgPxcZBaEzVE
72,Dusk Till Dawn,Zayn Featuring Sia,69,44,7,1j4kHkkpqZRBwE0A4CN4Yv
73,Let Me Go,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,74,73,5,5Gu0PDLN4YJeW75PpBSg9p
74,Sauce It Up,Lil Uzi Vert,81,49,9,1uL78kFWxhz3umTMWJu8n5
75,Let You Down,NF,87,75,2,52okn5MNA47tk87PeZJLEL
76,Escapate Conmigo, Wisin Featuring Ozuna,72,63,20,1KSqYYJFyfTecXFk9M0prc
77,All Da Smoke,Future & Young Thug,-1,77,1,1wWRtPIKD7ZNvtsrzLyTev
78,F**k Love,XXXTentacion Featuring Trippie Redd,75,41,9,
79,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",68,44,20,6H0AwSQ20mo62jGlPGB8S6
80,Sky Walker,Miguel Featuring Travis Scott,85,80,5,5WoaF1B5XIEnWfmb5NZikf
81,Relationship,Young Thug Featuring Future,65,65,10,25oOaleife6E2MIKmFkPvg
82,Go Flex,Post Malone,76,76,6,5yuShbu70mtHXY0yLzCQLQ
83,I Could Use A Love Song,Maren Morris,83,83,10,09iyGiljLWRYXdRazFkdtJ
84,Candy Paint,Post Malone,-1,84,1,42CeaId2XNlxugDvyqHfDf
85,Yours,Russell Dickerson,84,84,2,6RSNKGdv3nDTHqgw4bdzyF
86,Round Here Buzz,Eric Church,93,86,5,52ioLaTnO2J7BWY8UN2n9D
87,All The Pretty Girls,Kenny Chesney,79,63,13,66pxmg3Jhjm09tHoWR1wVR
88,Wolves,Selena Gomez X Marshmello,-1,88,1,0tBbt8CrmxbjRP0pueQkyU
89,More Girls Like You,Kip Moore,66,66,11,73WWkaWkIRSP3MYGZ14aY4
90,Lights Down Low, MAX Featuring gnash,90,90,3,5A6BJLZArq1MPjsnmcuk5f
91,Smooth,Florida Georgia Line,92,91,4,31x4wWBghN7f5PiEZUmcAW
92,4 Da Gang,Future,-1,92,1,3IJ6BBFLD2I2CH3hHFQj3O
93,Questions,Chris Brown,89,84,9,5XQMr19TL7Mfksq9zihbOu
94,Friends,Justin Bieber + BloodPop,88,20,10,7iNIg7XDEaYECfWD5dJ9Va
95,Heartache On The Dance Floor,Jon Pardi,73,47,17,0w3Q14i073jLoew1hgJkwD
96,Too Much To Ask,Niall Horan,-1,66,2,39jXnbACjiaiTwwhsr5sY5
97,B.E.D.,Jacquees,86,69,12,21QaCM5SdwjGbAimqJUnmC
98,Bedroom Floor,Liam Payne,-1,98,1,1OG4nxGMy72EklX2DwcN3Z
99,Too Hotty,"Quavo, Takeoff & Offset",91,91,3,
100,Three,Future & Young Thug,-1,100,1,4W598w0KcHVG5Nwqk0qMpj
