pos,title,artist,last_pos,peak_pos,streak,spotify_id
60,Small Town Boy,Dustin Lynch,65,60,5,2YMhrXQYKkm4kXLcXKKd5z
61,Felices Los 4,Maluma,66,61,8,0qYTZCo5Bwh1nsUFGZP3zn
62,Do I Make You Wanna,Billy Currington,72,62,4,3I7krC8kr0gFR7P6vInR1I
63,It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",63,58,4,6H0AwSQ20mo62jGlPGB8S6
64,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,64,47,10,5tz69p7tJuGPeMGwNTxYuV
65,4 AM,2 Chainz Featuring Travis Scott,59,55,5,1nX9KhK3Fff27SnrIor2Yb
66,Privacy,Chris Brown,62,62,10,2Vf2Pflg5rTWSvSCK4qq4A
67,Flatliner,Cole Swindell,69,67,11,0WyFpxYlBCgH1gMXd26OOr
68,You Look Good,Lady Antebellum,70,59,13,1dFLowBW25EaL2OC7eKEa2
69,Love.,Kendrick Lamar Featuring Zacari,67,18,12,6PGoSes0D9eUDeeAafB2As
70,Mi Gente,J Balvin & Willy William Featuring Beyonce,-1,70,1,4ipnJyDU3Lq15qBAYNqlqK
71,Love Galore,SZA Featuring Travis Scott,74,70,4,0q75NwOoFiARAVp4EXU4Bs
72,Loyalty.,Kendrick Lamar Featuring Rihanna,60,14,12,6SwRhMLwNqEi6alNPVG00n
73,Sign Of The Times,Harry Styles,58,4,13,5Ohxk2dO5COHF1krpoPigN
74,No Such Thing As A Broken Heart,Old Dominion,77,74,6,0OlS52TmtK2gPaEtdmr7DN
75,Yours If You Want It,Rascal Flatts,76,75,7,4D4xJ4LyDXBWIf9thFSMAJ
76,Rollin,Calvin Harris Featuring Future & Khalid,-1,62,3,3FDrI0FLKzrYQiWxPhqV2W
77,No Complaints,Metro Boomin Featuring Offset & Drake,71,71,2,6kig1UFggPUyZBCvXD3Wod
78,Rake It Up,Yo Gotti Featuring Nicki Minaj,-1,78,1,4knL4iPxPOZjQzTUlELGSY
79,What Ifs,Kane Brown Featuring Lauren Alaina,81,79,4,7zVCrzzEJU7u24sbJPXA5W
80,Weak,AJR,75,73,9,45iMRHmfLZu3yjdZ8P5e3t
81,Feel It Still,Portugal. The Man,84,81,3,6QgjcU0zLnzq5OrUoSZ3OK
82,No Promises,Cheat Codes Featuring Demi Lovato,82,74,8,5lNuqFVMca4vPupY10cH0J
83,Somebody Else Will,Justin Moore,85,83,5,3n2A6l4UayVe3GGKCvfQWV
84,Escapate Conmigo,Wisin Featuring Ozuna,96,84,4,1KSqYYJFyfTecXFk9M0prc
85,Bodak Yellow (Money Moves),Cardi B,-1,85,1,2771LMNxwf62FTAdpJMQfM
86,Down,Fifth Harmony Featuring Gucci Mane,86,42,5,0XQHz5C8PknyrEhyrKxVKa
87,Who Dat Boy,"Tyler, The Creator ",-1,87,1,21yRtB6B8EMounImAfHRCP
88,Swish Swish,Katy Perry Featuring Nicki Minaj,90,46,7,2y6vf5vYJFow4oABKSW1m3
89,Heartache On The Dance Floor,Jon Pardi,-1,89,1,0w3Q14i073jLoew1hgJkwD
90,Portland,Drake Featuring Quavo & Travis Scott,79,9,16,2bjwRfXMk4uRgOD9IBYl9h
91,Reminder,The Weeknd,93,31,9,37F0uwRSrdzkBiuj0D5UHI
92,Most Girls,Hailee Steinfeld,95,75,7,10GJQkjRJcZhGTLagFOC62
93,Butterfly Effect,Travis Scott,87,81,6,1yxgsra98r3qAtxqiGZPiX
94,El Amante,Nicky Jam,-1,93,10,3umS4y3uQDkqekNjVpiRUs
95,Losin Control,Russ,92,62,19,4cxMGhkinTocPSVVKWIw0d
96,Element.,Kendrick Lamar,89,16,9,1EaKU4dMbesXXd3BrLCtYG
97,It Ain't My Fault,Brothers Osborne,100,97,4,08wJ1B9yu9sPeoRa5fbpr3
98,Crew,GoldLink Featuring Brent Faiyaz & Shy Glizzy,94,94,2,15EPc80XuFrb2LmOzGjuRg
99,Extra Luv,Future Featuring YG,-1,99,1,1tlBuoIRrtqFs9bE9dmli5
100,How Not To,Dan + Shay,80,57,14,4n0xztUAbHPUV8G3NQvF30
