pos,title,artist,last_pos,peak_pos,streak,spotify_id
72,Felices Los 4,Maluma,70,48,19,0qYTZCo5Bwh1nsUFGZP3zn
73,B.E.D.,Jacquees,69,69,7,21QaCM5SdwjGbAimqJUnmC
74,They Don't Know,Jason Aldean,77,74,8,3bzE57iNavJJxXL9GgBiOK
75,Greatest Love Story,LANCO,82,75,3,2yQZwi1P8AkkxxFhQ8rMEK
76,Every Little Thing,Carly Pearce,78,76,8,2wxfu24GQpEZQrjDJm5Ac1
77,No Such Thing As A Broken Heart,Old Dominion,68,46,17,0OlS52TmtK2gPaEtdmr7DN
78,Back To You,Louis Tomlinson Featuring Bebe Rexha & Digital Farm Animals,72,40,9,7F9vK8hNFMml4GtHsaXui6
79,Pills And Automobiles,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",98,79,2,4YkwUfWSIxdKNLDXw0caFO
80,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,76,51,11,6yMxfx9wpiuhhdb8vHDVMu
81,Love So Soft,Kelly Clarkson,62,62,2,16QN8cBubEq706vNtPpOME
82,Relationship,Young Thug Featuring Future,88,82,5,25oOaleife6E2MIKmFkPvg
83,More Girls Like You,Kip Moore,86,82,6,73WWkaWkIRSP3MYGZ14aY4
84,Questions,Chris Brown,89,84,4,5XQMr19TL7Mfksq9zihbOu
85,DNA,BTS,-1,85,1,5SE57ljOIUJ1ybL9U6CuBH
86,Light It Up,Luke Bryan,91,76,4,5w3NgfV8v1nNZFLUBlGHIL
87,Fetish,Selena Gomez Featuring Gucci Mane,74,27,11,4lnAN2S1fcI0SjxEbksZVr
88,I'll Name The Dogs,Blake Shelton,73,73,2,2n5ZD87XQ2yvIxGjoYbUmZ
89,Perfect,Ed Sheeran,-1,37,4,0tgVpDi06FyKpA1z0VMD4v
90,I Could Use A Love Song,Maren Morris,95,90,5,09iyGiljLWRYXdRazFkdtJ
91,It Ain't My Fault,Brothers Osborne,94,79,14,08wJ1B9yu9sPeoRa5fbpr3
92,Homemade Dynamite,"Lorde Featuring Khalid, Post Malone & SZA",-1,92,1,5u64RlrnvvbtNh6R0EMh6o
93,Drinkin' Problem,Midland,84,45,20,1vBpwxsLVwaR4evBIaFmqD
94,Fix A Drink,Chris Janson,96,94,4,0s6OWiWGuiCcm1Muzch5A8
95,Do I Make You Wanna,Billy Currington,90,47,15,3I7krC8kr0gFR7P6vInR1I
96,Everybody Dies In Their Nightmares,XXXTentacion,79,54,4,3GVkPk8mqxz0itaAriG1L7
97,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,85,85,2,2Xqd0wUttjueBfdcltADOv
98,These Heaux,Bhad Bhabie,87,77,3,6SUxrwVN19Kmd9JfIbjJUj
99,Wish I Knew You,The Revivalists,93,84,8,2EWpa5XnAuSn0sIkSSIhYk
100,No Complaints,Metro Boomin Featuring Offset & Drake,97,71,5,6kig1UFggPUyZBCvXD3Wod
