pos,title,artist,last_pos,peak_pos,streak,spotify_id
75,Losin Control,Russ,69,62,15,4cxMGhkinTocPSVVKWIw0d
76,Yours If You Want It,Rascal Flatts,76,76,3,4D4xJ4LyDXBWIf9thFSMAJ
77,No Promises,Cheat Codes Featuring Demi Lovato,77,74,4,5lNuqFVMca4vPupY10cH0J
78,No Such Thing As A Broken Heart,Old Dominion,90,78,2,0OlS52TmtK2gPaEtdmr7DN
79,Weak,AJR,86,79,5,45iMRHmfLZu3yjdZ8P5e3t
80,Wokeuplikethis*,Playboi Carti Featuring Lil Uzi Vert,82,76,6,59J5nzL1KniFHnU120dQzt
81,Thunder,Imagine Dragons,81,70,6,5VnDkUNyX6u5Sk0yZiP8XB
82,Whatever You Need,Meek Mill Featuring Chris Brown & Ty Dolla $ign,-1,82,1,6yMxfx9wpiuhhdb8vHDVMu
83,Swish Swish,Katy Perry Featuring Nicki Minaj,78,46,3,2y6vf5vYJFow4oABKSW1m3
84,Good Drank,2 Chainz x Gucci Mane x Quavo,87,82,13,39pS70eeDvyCAF3t8NAlVV
85,Small Town Boy,Dustin Lynch,-1,85,1,2YMhrXQYKkm4kXLcXKKd5z
86,Most Girls,Hailee Steinfeld,75,75,3,10GJQkjRJcZhGTLagFOC62
87,Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",-1,87,1,6BKeNWeUqxmvQ09Gxd3ZGX
88,Do Re Mi,Blackbear,95,87,7,3Q3myFA7q4Op95DOpHplaY
89,Peek A Boo,Lil Yachty Featuring Migos,80,78,4,1iTWoKAdilGEmit6xhQZje
90,Hometown Girl,Josh Turner,93,56,15,5C6uh95eAL0RBTSGXKQwvk
91,Gyalchester,Drake,79,29,10,6UjfByV1lDLW0SOVQA4NAi
92,Met Gala,Gucci Mane Featuring Offset,88,88,2,2XaInsPPUkZRkY4uFJ3AHK
93,Butterfly Effect,Travis Scott,99,93,2,1yxgsra98r3qAtxqiGZPiX
94,It's Everyday Bro,Jake Paul Featuring Team 10,-1,94,1,4l62h4tiuUwn7eD6hxMlVQ
95,Scared To Be Lonely,Martin Garrix & Dua Lipa,84,76,14,3ebXMykcMXOcLeJ9xZ17XH
96,Subeme La Radio,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",-1,81,4,7nKBxz47S9SD79N086fuhn
97,Somebody Else Will,Justin Moore,-1,97,1,3n2A6l4UayVe3GGKCvfQWV
98,Bon Appetit,Katy Perry Featuring Migos,96,59,5,7bEpta1ypII0jz5zW993VA
99,Nobody Else But You,Trey Songz,-1,99,1,1HOUzEsetdIPSpAgRPhZQt
100,Human,Rag'n'Bone Man,92,74,7,58zsLZPvfflaiIbNWoA22O
