pos,title,artist,last_pos,peak_pos,streak,spotify_id
59,Light It Up,Luke Bryan,60,59,13,5w3NgfV8v1nNZFLUBlGHIL
60,Love So Soft,Kelly Clarkson,61,47,11,16QN8cBubEq706vNtPpOME
61,Like I Loved You,Brett Young,62,61,9,3T6MAweakkNrMYs8jZIWtg
62,I'll Name The Dogs,Blake Shelton,63,58,11,2n5ZD87XQ2yvIxGjoYbUmZ
63,Lemon,N*E*R*D & Rihanna,79,63,3,2LKlHBPHxLG5ArAXfF148n
64,Wanted You,NAV Featuring Lil Uzi Vert,65,64,2,790MhTXPFrYkrqCKvpg4t1
65,Ghostface Killers,"21 Savage, Offset & Metro Boomin Featuring Travis Scott",57,35,4,5u6vkDnOyaf8LsteDAj2ub
66,Candy Paint,Post Malone,78,66,5,42CeaId2XNlxugDvyqHfDf
67,Good Old Days,Macklemore Featuring Kesha,68,67,5,2Za1AlJNvksouPPWbXpR2X
68,Dusk Till Dawn,Zayn Featuring Sia,70,44,11,1j4kHkkpqZRBwE0A4CN4Yv
69,Betrayed,Lil Xan,93,69,2,6NWl2m8asvH83xjuXVNsuG
70,Lights Down Low,MAX Featuring gnash,76,70,7,5A6BJLZArq1MPjsnmcuk5f
71,The Race,Tay-K,71,44,16,3wGXyJGsCf1myH5MooQIqE
72,Round Here Buzz,Eric Church,77,72,9,52ioLaTnO2J7BWY8UN2n9D
73,Yours,Russell Dickerson,75,73,6,6RSNKGdv3nDTHqgw4bdzyF
74,Mayores,Becky G Featuring Bad Bunny,84,74,5,7JNh1cfm0eXjqFVOzKLyau
75,Losing Sleep,Chris Young,74,63,9,6waqLPcT6ruMhmd36OhmFO
76,Ask Me How I Know,Garth Brooks,85,76,5,
77,I Could Use A Love Song,Maren Morris,81,75,14,09iyGiljLWRYXdRazFkdtJ
78,Fix A Drink,Chris Janson,67,67,13,0s6OWiWGuiCcm1Muzch5A8
79,Awful Things,Lil Peep,-1,79,1,7Hr2XoaGpIMKbNXCZDZ3le
80,F**k Love,XXXTentacion Featuring Trippie Redd,82,41,13,
81,Relationship,Young Thug Featuring Future,86,65,14,25oOaleife6E2MIKmFkPvg
82,Transportin',Kodak Black,87,46,14,1WIZiOuNO3woKfdlSK2gNn
83,Jocelyn Flores,XXXTentacion,83,31,13,7m9OqQk4RVRkw9JJdeAw96
84,Every Little Thing,Carly Pearce,72,50,17,2wxfu24GQpEZQrjDJm5Ac1
85,You Broke Up With Me,Walker Hayes,94,85,5,6UsoV6X96Rox9mfxoz7SFy
86,End Game,Taylor Swift Featuring Ed Sheeran & Future,-1,86,1,2x0WlnmfG39ZuDmstl9xfX
87,Too Much To Ask,Niall Horan,99,66,5,39jXnbACjiaiTwwhsr5sY5
88,Sauce It Up,Lil Uzi Vert,90,49,13,1uL78kFWxhz3umTMWJu8n5
89,Pick It Up,Famous Dex Featuring A$AP Rocky,97,89,2,3ncgNpxLoBQ65ABk4djDyd
90,Home,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",-1,90,1,0OI7AFifLSoGzpb8bdBLLV
91,Go Flex,Post Malone,98,76,10,5yuShbu70mtHXY0yLzCQLQ
92,When We,Tank,-1,92,1,2HWelwHQS4EdRqIycZOc3O
93,Glorious,Macklemore Featuring Skylar Grey,-1,49,19,0CokSRCu5hZgPxcZBaEzVE
94,Questions,Chris Brown,91,78,13,5XQMr19TL7Mfksq9zihbOu
95,Beautiful Trauma,P!nk,-1,95,1,2DlIwu1iDTILEMXA7MUotn
96,No Smoke,YoungBoy Never Broke Again,-1,96,1,57IRaiAB4hBZu3gnNVZC0v
97,Broken Halos,Chris Stapleton,95,92,4,06gD2ZtK3Dzc1BYqWExQJJ
98,The Rest Of Our Life,Tim McGraw & Faith Hill,-1,98,1,19P6cJstaoQJHtHW3HOGcg
99,Written In The Sand,Old Dominion,-1,99,1,2A69wys3S9uiPSmn6UZWJn
100,Faking It,Calvin Harris Featuring Kehlani & Lil Yachty,-1,100,1,0pJPdSVti6cTM1Q6xYGmcf
